Index,Online_Slope,Batch_Slope
1104,-1.5861776880542376e-05,-1.9317816211583654e-05
1105,-1.7364418501168336e-05,-2.0483885173473636e-05
1106,-1.9642232967749353e-05,-2.1833955112199988e-05
1107,-2.1555992527698934e-05,-2.28199024192834e-05
1108,-2.4243449084236264e-05,-2.457947925432293e-05
1109,-2.6567538474895344e-05,-2.597562171001976e-05
1110,-2.852860599278394e-05,-2.760873533944377e-05
1111,-3.072646274440947e-05,-2.8890393866220223e-05
1112,-3.2573264492175945e-05,-3.0419805050628592e-05
1113,-3.466762691828018e-05,-3.160969548532867e-05
1114,-3.6422856377010685e-05,-3.2460386997077035e-05
1115,-3.843637787678905e-05,-3.356930484232985e-05
1116,-4.0654955159847524e-05,-3.435090171454297e-05
1117,-4.253535587004347e-05,-3.4805487116905755e-05
1118,-4.467324356176801e-05,-3.5464729001056466e-05
1119,-4.648479712280995e-05,-3.578636727315292e-05
1120,-4.797032406396435e-05,-3.630113029374635e-05
1121,-4.9130131311346256e-05,-3.759126906978957e-05
1122,-4.996452520807865e-05,-3.853357426533415e-05
1123,-5.100280475367714e-05,-4.0249800494569957e-05
1124,-5.229698058659324e-05,-4.273922018311522e-05
1125,-5.3266654096327606e-05,-4.488177569317386e-05
1126,-5.391212932761007e-05,-4.6677791972512656e-05
1127,-5.476082546112552e-05,-4.812759335483841e-05
1128,-5.5801461989236075e-05,-4.923150356155908e-05
1129,-5.708557744180809e-05,-5.0516027639712644e-05
1130,-5.862401339620957e-05,-5.144421056935677e-05
1131,-5.9839753865896785e-05,-5.201638447595487e-05
1132,-6.073309950456759e-05,-5.275766832191041e-05
1133,-6.130435040084042e-05,-5.3132540574230546e-05
1134,-6.155380607986689e-05,-5.314134166545051e-05
1135,-6.14817655049376e-05,-5.278441139062256e-05
1136,-6.167352766408264e-05,-5.2647089494126315e-05
1137,-6.155540985880888e-05,-5.215573395861642e-05
1138,-6.171157270874466e-05,-5.1894546009874956e-05
1139,-6.209099160945644e-05,-5.129097932203551e-05
1140,-6.26824910117876e-05,-5.0866455177448444e-05
1141,-6.295426770867015e-05,-5.067139149079503e-05
1142,-6.342680893036175e-05,-5.065508479639754e-05
1143,-6.408899007920875e-05,-5.080643073039981e-05
1144,-6.441042408751162e-05,-5.111434511898784e-05
1145,-6.439142436107131e-05,-5.1048934747986435e-05
1146,-6.403230372473282e-05,-5.112891896263575e-05
1147,-6.33333744240184e-05,-5.082533939122777e-05
1148,-6.22949481267541e-05,-5.013854758431882e-05
1149,-6.091733592469022e-05,-4.964664525964526e-05
1150,-5.920084833511546e-05,-4.878312222706562e-05
1151,-5.772244668787073e-05,-4.806444283962752e-05
1152,-5.643233623000277e-05,-4.696394685543927e-05
1153,-5.4804274427979784e-05,-4.605753874463814e-05
1154,-5.335335237949411e-05,-4.5295644005292134e-05
1155,-5.2128714597342e-05,-4.472743674934578e-05
1156,-5.0567044490119703e-05,-4.378962993066932e-05
1157,-4.8668648627761835e-05,-4.3055937667566476e-05
1158,-4.6433833018307004e-05,-4.196412942491601e-05
1159,-4.386290310945882e-05,-4.1027092368235814e-05
1160,-4.095616379014134e-05,-4.080566779934927e-05
1161,-3.7713919392048275e-05,-4.1299205395017894e-05
1162,-3.4136473691186705e-05,-4.14251387576197e-05
1163,-3.0794271589622547e-05,-4.175394200408632e-05
1164,-2.763858847758955e-05,-4.223691968661901e-05
1165,-2.465853040425705e-05,-4.235328472674207e-05
1166,-2.1843222840679775e-05,-4.2612852674407004e-05
1167,-1.9240766610692968e-05,-4.306374377322849e-05
1168,-1.737027777357298e-05,-4.422509346700508e-05
1169,-1.5722918637892307e-05,-4.5588083413671754e-05
1170,-1.374275324527294e-05,-4.7104540051150137e-05
1171,-1.1937389978011785e-05,-4.876365692521889e-05
1172,-1.0861367844123103e-05,-5.004777011863756e-05
1173,-9.442758680768278e-06,-5.146366013072747e-05
1174,-8.246171487753748e-06,-5.249455525611918e-05
1175,-7.2820369085733265e-06,-5.364638219944125e-05
1176,-5.997513821420168e-06,-5.440325839511368e-05
1177,-4.392888526015422e-06,-5.476553625299316e-05
1178,-3.0306551609445066e-06,-5.529577590458216e-05
1179,-1.9211897434517554e-06,-5.60044192431356e-05
1180,-1.578290211788853e-06,-5.740532996632011e-05
1181,-9.376110488942267e-07,-5.893724209177014e-05
1182,5.826362485808368e-10,-6.008688490558707e-05
1183,7.338627229015103e-07,-6.135676125665865e-05
1184,1.7746973818443363e-06,-6.273621693375979e-05
1185,3.1228136440289854e-06,-6.371330045037494e-05
1186,4.7779390287424745e-06,-6.428836788897249e-05
1187,6.2393302651632e-06,-6.501932815353971e-05
1188,7.4606779271509375e-06,-6.53595108102412e-05
1189,8.488594329877783e-06,-6.530926083838885e-05
1190,9.276932837779638e-06,-6.542494150916808e-05
1191,1.0370932463335769e-05,-6.571688757028666e-05
1192,1.1215323048229677e-05,-6.564041522137588e-05
1193,1.2354353690687673e-05,-6.519584871536604e-05
1194,1.3233778942590536e-05,-6.438351173073003e-05
1195,1.3843381573485297e-05,-6.375720737855855e-05
1196,1.4725937084973114e-05,-6.332720819312531e-05
1197,1.5328734568934427e-05,-6.31037689009301e-05
1198,1.6193568538191365e-05,-6.254515870177254e-05
1199,1.7320208909036446e-05,-6.165167128108909e-05
1200,1.8157461818223128e-05,-6.0423599805924174e-05
1201,1.8695188657806757e-05,-5.886123692631661e-05
1202,1.8979006776530792e-05,-5.800906482429671e-05
1203,1.8963861024400925e-05,-5.7372647303387316e-05
1204,1.869521032303918e-05,-5.6906597463700625e-05
1205,1.8183631620061848e-05,-5.660041025475049e-05
1206,1.738429499301852e-05,-5.649898737183707e-05
1207,1.683459280100074e-05,-5.606500810475976e-05
1208,1.5987321358382424e-05,-5.584574766439906e-05
1209,1.5378911392140882e-05,-5.530484672571456e-05
1210,1.451819677943324e-05,-5.4933542690488025e-05
1211,1.3415699128060675e-05,-5.472138510717708e-05
1212,1.2081922023097102e-05,-5.416779339989935e-05
1213,1.1017095018619342e-05,-5.376280695612931e-05
1214,1.0220985148648561e-05,-5.300667952695943e-05
1215,9.693359854274958e-06,-5.189971433999373e-05
1216,8.890921923384588e-06,-5.093074979141386e-05
1217,8.346237085406955e-06,-5.008941579560651e-05
1218,7.571349251391367e-06,-4.9907453504689356e-05
1219,6.5766896437897344e-06,-4.984268464879765e-05
1220,5.859605677413886e-06,-4.993897489838122e-05
1221,5.419858478151631e-06,-5.020640044603746e-05
1222,4.771072592950572e-06,-5.0114859416902066e-05
1223,3.383945946115674e-06,-5.0204339557346734e-05
1224,1.7983122151104048e-06,-5.097021721228234e-05
1225,5.094692533832804e-07,-5.138824479951451e-05
1226,-9.673879652264364e-07,-5.1458719877933e-05
1227,-2.675542923161625e-06,-5.166609548915338e-05
1228,-4.624952809064495e-06,-5.151633698063479e-05
1229,-6.288746139411418e-06,-5.1546560859066374e-05
1230,-8.150141847635517e-06,-5.1230414243058024e-05
1231,-9.71625877720345e-06,-5.056819215367385e-05
1232,-1.0987348460097916e-05,-5.057776941044603e-05
1233,-1.1963661996658218e-05,-5.024185664038134e-05
1234,-1.2645450056702355e-05,-4.956074736163735e-05
1235,-1.3032962880645906e-05,-4.853473459049965e-05
1236,-1.3126450280616088e-05,-4.716411084268052e-05
1237,-1.3406403683551878e-05,-4.544916813461343e-05
1238,-1.3382740229265928e-05,-4.339019798474264e-05
1239,-1.4067282611418647e-05,-4.098749141480829e-05
1240,-1.545943096092896e-05,-3.9252051227787985e-05
1241,-1.702742025799751e-05,-3.717345218163507e-05
1242,-1.8813457132186882e-05,-3.52826848818076e-05
1243,-2.0827385582474026e-05,-3.4067542605635266e-05
1244,-2.2549259949983126e-05,-3.3049915178275497e-05
1245,-2.3979326281531336e-05,-3.1710336937804554e-05
1246,-2.5117830206414334e-05,-3.0577927471668025e-05
1247,-2.59650169374799e-05,-2.9134119695813654e-05
1248,-2.6521131272197426e-05,-2.7855184397169853e-05
1249,-2.678641759372377e-05,-2.6731004209887083e-05
1250,-2.7236367396718064e-05,-2.5751478554311814e-05
1251,-2.786086349059036e-05,-2.5433074947232728e-05
1252,-2.8701411376140304e-05,-2.477465624479616e-05
1253,-2.924213747477406e-05,-2.3776506705054167e-05
1254,-3.0008474878536665e-05,-2.2964092608786588e-05
1255,-3.0485436205975925e-05,-2.229581381629945e-05
1256,-3.0673262988590075e-05,-2.176162847953401e-05
1257,-3.057219635188179e-05,-2.087891035620379e-05
1258,-3.018247701639212e-05,-1.9647949534669747e-05
1259,-2.9504345298730083e-05,-1.859195244767419e-05
1260,-2.8538041112599775e-05,-1.7720661421387512e-05
1261,-2.7283803969823003e-05,-1.7043802775321146e-05
1262,-2.574187298135898e-05,-1.6049520075034777e-05
1263,-2.3912486858320536e-05,-1.4738076622840124e-05
1264,-2.2316554536749803e-05,-1.3630405905144635e-05
1265,-2.096373038533408e-05,-1.2215963104080122e-05
1266,-1.9863652975638386e-05,-1.1014779658049237e-05
1267,-1.85066129818961e-05,-9.517178740003649e-06
1268,-1.7880211573887917e-05,-8.710793964838434e-06
1269,-1.7465401527686818e-05,-7.608478580695406e-06
1270,-1.6784436962299064e-05,-6.728477300769008e-06
1271,-1.635509556922599e-05,-6.080406635607144e-06
1272,-1.66539898207936e-05,-5.6237787132478745e-06
1273,-1.669718343925232e-05,-5.39866662715574e-06
1274,-1.648488689390681e-05,-4.8984203805149564e-06
1275,-1.601731030489563e-05,-4.6390624873128535e-06
1276,-1.5294663444069447e-05,-4.114797750698298e-06
1277,-1.4317155735866303e-05,-3.3258437353027735e-06
1278,-1.354983147409973e-05,-2.2724176455406696e-06
1279,-1.251831012821052e-05,-9.547363265136361e-07
1280,-1.2200527589633585e-05,-3.5073585890559653e-07
1281,-1.1618977579282335e-05,3.914059524500325e-09
1282,-1.077387569053584e-05,1.4906082609606226e-07
1283,-1.0177745366390799e-05,4.529602957653994e-08
1284,-9.790868399421563e-06,-7.795378291400759e-07
1285,-9.603384655519338e-06,-1.3511064445870442e-06
1286,-9.143506337635186e-06,-1.6696163716547343e-06
1287,-8.922036910370255e-06,-2.1968584455288467e-06
1288,-8.89952285419787e-06,-2.9229968544148564e-06
1289,-9.114998512253286e-06,-3.3773431666293983e-06
1290,-9.06862668234458e-06,-3.5601181500840735e-06
1291,-8.76061981918505e-06,-3.4715422113658874e-06
1292,-8.650988332067137e-06,-3.5716336984453465e-06
1293,-8.270501219903407e-06,-3.3911695357507917e-06
1294,-7.619377631864232e-06,-3.3894644246699662e-06
1295,-7.156569492081996e-06,-3.5567615431915594e-06
1296,-6.872319979030823e-06,-3.4249404936223065e-06
1297,-6.298862098478261e-06,-3.452268379244495e-06
1298,-5.436428945211432e-06,-3.171354482768069e-06
1299,-4.285253235967221e-06,-2.5824470401587204e-06
1300,-2.8455673103603546e-06,-1.685793885099074e-06
1301,-1.1176031318078534e-06,-4.816424499753011e-07
1302,3.941975567568694e-07,5.255500783474787e-07
1303,2.1842484641527148e-06,1.8301819897323464e-06
1304,3.748953756968198e-06,2.4730750276314845e-06
1305,4.623740322079961e-06,2.454760206664436e-06
1306,5.766568439676451e-06,2.7331748756321106e-06
1307,6.722702159926694e-06,3.3080815412166524e-06
1308,7.955978324091102e-06,4.179243092675844e-06
1309,9.466175473446668e-06,5.346422800910374e-06
1310,1.0752195971497071e-05,6.3085077836000405e-06
1311,1.1804727935219466e-05,7.056170936390868e-06
1312,1.2614474168892932e-05,8.080149871664215e-06
1313,1.3671789892065776e-05,8.880586606740025e-06
1314,1.49764778703846e-05,9.947416783758562e-06
1315,1.652834118603646e-05,1.1280428360952697e-05
1316,1.8327183236979276e-05,1.2381004532854654e-05
1317,1.9921737572210492e-05,1.3239883600471123e-05
1318,2.127474644534041e-05,1.3847818404950562e-05
1319,2.1926583741040297e-05,1.3745190087262228e-05
1320,2.237457613622305e-05,1.3879377574150114e-05
1321,2.26283017701006e-05,1.4250193050760354e-05
1322,2.220136583910138e-05,1.4408084852854742e-05
1323,2.109430661961972e-05,1.4362623140053359e-05
1324,1.9756346882713843e-05,1.4076900906137149e-05
1325,1.822467821130474e-05,1.4036463660715197e-05
1326,1.6014493671461413e-05,1.3793109122696398e-05
1327,1.4067936045985408e-05,1.3310103887414096e-05
1328,1.1937463872632962e-05,1.262447189620754e-05
1329,1.0079577440820464e-05,1.2192727917776263e-05
1330,8.001330329431741e-06,1.2014672188159422e-05
1331,6.1858840528296346e-06,1.1643779635757903e-05
1332,4.187041798057133e-06,1.0597605656929867e-05
1333,2.0142766861452177e-06,9.81386924306082e-06
1334,1.2236903364980682e-07,9.292364624604439e-06
1335,-1.933889270082776e-06,8.587898037877967e-06
1336,-3.700406613471421e-06,8.154575419555503e-06
1337,-5.667353225350529e-06,7.992184745490667e-06
1338,-7.354317281220244e-06,7.656523737916604e-06
1339,-9.250670231853664e-06,7.600672717375464e-06
1340,-1.1808855310752842e-05,7.335654911838077e-06
1341,-1.4585359149523112e-05,7.340726453645543e-06
1342,-1.710130465287893e-05,7.615676972895918e-06
1343,-1.979923218011698e-05,7.230379895895803e-06
1344,-2.2669749812422664e-05,7.114544195044715e-06
1345,-2.526180022444821e-05,6.826280625291998e-06
1346,-2.75755994729186e-05,6.37495923528607e-06
1347,-2.9611363277354855e-05,5.769935680493931e-06
1348,-3.181000390955024e-05,4.534925770668443e-06
1349,-3.416218008129914e-05,2.670417750715797e-06
1350,-3.6703369301308674e-05,1.768991035136495e-07
1351,-3.944262591645635e-05,-2.505425161137623e-06
1352,-4.1904916460315023e-05,-4.901528781077419e-06
1353,-4.452952295576789e-05,-7.450700972106614e-06
1354,-4.68683961582477e-05,-9.704899671253876e-06
1355,-4.936017638630329e-05,-1.2585689184947986e-05
1356,-5.155748287299367e-05,-1.5654489638716846e-05
1357,-5.346054203827461e-05,-1.8438166488256668e-05
1358,-5.550703165015009e-05,-2.093693895768583e-05
1359,-5.768769623667292e-05,-2.3151025932021527e-05
1360,-5.9556486016678546e-05,-2.5080645957973065e-05
1361,-6.111363994632341e-05,-2.6726017244732865e-05
1362,-6.279556357857465e-05,-2.8523524629478896e-05
1363,-6.459304367058472e-05,-3.046393418467986e-05
1364,-6.64968809504574e-05,-3.253802598479176e-05
1365,-6.806268172953525e-05,-3.430138571847612e-05
1366,-6.929070387189047e-05,-3.575425065802226e-05
1367,-7.018120484655482e-05,-3.68968577115076e-05
1368,-7.164666145779328e-05,-3.864166315300359e-05
1369,-7.368663454344582e-05,-4.00766814442905e-05
1370,-7.582347254169906e-05,-4.163576841624177e-05
1371,-7.761473507804041e-05,-4.2876463250008734e-05
1372,-7.953714726308429e-05,-4.427547064238011e-05
1373,-8.112356894862387e-05,-4.5365630061767e-05
1374,-8.280661252790434e-05,-4.614717590216322e-05
1375,-8.457716897829254e-05,-4.705238540431113e-05
1376,-8.642614296600326e-05,-4.764040691313558e-05
1377,-8.791303712471716e-05,-4.7911480551555453e-05
1378,-8.95123508484832e-05,-4.786584607717647e-05
1379,-9.075915129561796e-05,-4.7503742883131e-05
1380,-9.255766712108735e-05,-4.772937267779134e-05
1381,-9.400419929915399e-05,-4.806917564470896e-05
1382,-9.552886785920189e-05,-4.8986823525448445e-05
1383,-9.712263201412106e-05,-5.000950210313892e-05
1384,-9.88192406252256e-05,-5.11709334579672e-05
1385,-0.00010062758318889588,-5.2008337849890636e-05
1386,-0.0001025138744960633,-5.252195886920497e-05
1387,-0.00010404079555183909,-5.318294930010872e-05
1388,-0.00010610715647901107,-5.442814240385404e-05
1389,-0.00010824237239950418,-5.535923148343662e-05
1390,-0.00011001007557277673,-5.597645200544561e-05
1391,-0.00011183761455290065,-5.670711270214014e-05
1392,-0.00011375834284116093,-5.7584527311859335e-05
1393,-0.00011573884054303297,-5.857523623586932e-05
1394,-0.0001173439996245631,-5.971245393221888e-05
1395,-0.00011946794950292233,-6.14308209215205e-05
1396,-0.00012168475768814548,-6.28367192248639e-05
1397,-0.0001235359635356715,-6.439766066103213e-05
1398,-0.00012502183912567916,-6.608042733973386e-05
1399,-0.00012614265613200435,-6.745142151696249e-05
1400,-0.00012689868582305532,-6.851087516986374e-05
1401,-0.00012729019906272448,-6.968304520066557e-05
1402,-0.00012774118914007175,-7.053526901150024e-05
1403,-0.0001278193412147685,-7.106778408248773e-05
1404,-0.00012752493147407537,-7.174559794305545e-05
1405,-0.0001273226499522662,-7.257743844841319e-05
1406,-0.00012675719848042268,-7.310796197564566e-05
1407,-0.0001262925491202614,-7.333739159830034e-05
1408,-0.0001254740940700176,-7.326595005804001e-05
1409,-0.00012430209451677493,-7.289385976538877e-05
1410,-0.00012277681126065442,-7.22213428004754e-05
1411,-0.00012089850471567954,-7.166964104555374e-05
1412,-0.00011866743491063774,-7.12298741191803e-05
1413,-0.00011650428569796594,-7.04727504172241e-05
1414,-0.00011398010138247631,-6.98186304565719e-05
1415,-0.00011109514726930875,-6.883883633082516e-05
1416,-0.0001078496882724083,-6.753360740583305e-05
1417,-0.00010470417160792406,-6.590318269411257e-05
1418,-0.00010120744209378323,-6.436674260876663e-05
1419,-9.781924200847494e-05,-6.29563099152048e-05
1420,-9.454823085659564e-05,-6.122139465007102e-05
1421,-9.140305556025391e-05,-5.9162234425392645e-05
1422,-8.839235048643057e-05,-5.723750871711786e-05
1423,-8.552473747426047e-05,-5.545583946846728e-05
1424,-8.276825270888786e-05,-5.3785262968292094e-05
1425,-8.05715105586582e-05,-5.221698945727788e-05
1426,-7.851751005352498e-05,-5.078270974019674e-05
1427,-7.615812728458492e-05,-4.903430632153088e-05
1428,-7.394995567645619e-05,-4.742837902979068e-05
1429,-7.14455401056866e-05,-4.551747913594476e-05
1430,-6.864509612476908e-05,-4.3717254735456295e-05
1431,-6.596397482437966e-05,-4.247429668769036e-05
1432,-6.34335792472182e-05,-4.137335319880226e-05
1433,-6.147701396172909e-05,-4.0382876079436725e-05
1434,-5.922527604878324e-05,-3.9079865554982176e-05
1435,-5.713255748423866e-05,-3.7918526182467855e-05
1436,-5.516743422145443e-05,-3.686744647811855e-05
1437,-5.332118026000405e-05,-3.591791298610822e-05
1438,-5.117196710605186e-05,-3.510106983319207e-05
1439,-4.87200137230742e-05,-3.397281962126616e-05
1440,-4.641782279112235e-05,-3.2533387292290864e-05
1441,-4.4234202416143285e-05,-3.078299746188701e-05
1442,-4.174849519405501e-05,-2.872187442005009e-05
1443,-3.94121925459929e-05,-2.680151585193792e-05
1444,-3.72337764329687e-05,-2.457947202248779e-05
1445,-3.4771114020620477e-05,-2.25065627805631e-05
1446,-3.2024409785270824e-05,-2.059125826193557e-05
1447,-2.8993867907767307e-05,-1.8842016521951962e-05
1448,-2.612929213025527e-05,-1.7267283561320877e-05
1449,-2.3439122444397334e-05,-1.5875493351826514e-05
1450,-2.0482853047944723e-05,-1.467506786196926e-05
1451,-1.72606747517822e-05,-1.3225815597663192e-05
1452,-1.3772778091848166e-05,-1.1527915011416906e-05
1453,-1.0467291693414106e-05,-1.0029482662025975e-05
1454,-7.313575476254898e-06,-8.699866419707551e-06
1455,-4.341986513635656e-06,-7.569411325052189e-06
1456,-1.1139641758464993e-06,-6.199544732523632e-06
1457,2.3703084081268385e-06,-4.998165573014485e-06
1458,5.664359266061e-06,-3.5492003555411862e-06
1459,8.352656289624973e-06,-1.8528257512883512e-06
1460,1.0881264274262667e-05,9.078182209021763e-08
1461,1.3665395651258394e-05,2.281446199921426e-06
1462,1.6259890173009935e-05,3.867679668421513e-06
1463,1.8656407756391507e-05,5.255967931168116e-06
1464,2.0846620071173752e-05,6.4379825681160845e-06
1465,2.3266210959234813e-05,7.443906030662204e-06
1466,2.5915017535983812e-05,8.687545195380042e-06
1467,2.83879286791537e-05,9.763782886077031e-06
1468,3.0655160308039084e-05,1.064282897682445e-05
1469,3.270841870585394e-05,1.17590868597023e-05
1470,3.4135299749524577e-05,1.2265886496292803e-05
1471,3.537830384364445e-05,1.2605716344522873e-05
1472,3.644598264001083e-05,1.319068909244643e-05
1473,3.7750174795018055e-05,1.4020631548122905e-05
1474,3.884962120790124e-05,1.5095370765659486e-05
1475,3.933331011005619e-05,1.597396269482034e-05
1476,3.9604154828651265e-05,1.6686119140243196e-05
1477,3.9691837297917255e-05,1.7642556433410742e-05
1478,3.960487288886027e-05,1.884310260328161e-05
1479,3.975342797632853e-05,2.0287585922249684e-05
1480,3.969816265354493e-05,2.1135269062905416e-05
1481,3.986970744216038e-05,2.17876917216485e-05
1482,3.982936430336012e-05,2.2236627772726278e-05
1483,3.956892446033813e-05,2.2473862530398558e-05
1484,3.951809560629284e-05,2.2929097787306745e-05
1485,3.967673078982155e-05,2.360218069985029e-05
1486,3.92076393042e-05,2.409318784199433e-05
1487,3.894771998728334e-05,2.481008262062106e-05
1488,3.846018341637257e-05,2.5316063957196855e-05
1489,3.7736865780667515e-05,2.6039285131454186e-05
1490,3.720562939230029e-05,2.6979594369506612e-05
1491,3.6430638692115426e-05,2.7701138740553678e-05
1492,3.583914630421971e-05,2.8631153521221022e-05
1493,3.499594835357534e-05,2.9334417513103433e-05
1494,3.4327689512500974e-05,2.983992796475678e-05
1495,3.339979576306359e-05,2.9721658461418557e-05
1496,3.263830555462036e-05,2.981128179982671e-05
1497,3.204310297600086e-05,3.0108653399631076e-05
1498,3.1614072278789805e-05,2.9783540774258404e-05
1499,3.1351097876980635e-05,2.966588922248108e-05
1500,3.085802474266975e-05,2.975555476602601e-05
1501,3.053904186817528e-05,2.9619802188712848e-05
1502,2.9961745585081972e-05,2.968282173906097e-05
1503,2.9550046221747655e-05,2.9944475710962504e-05
1504,2.890884268818678e-05,3.0009640283235072e-05
1505,2.8441248639789816e-05,2.988668255360212e-05
1506,2.7752682206621436e-05,2.958395816141379e-05
1507,2.7245715877404862e-05,2.9109811311142585e-05
1508,2.692022423853264e-05,2.8472574795815218e-05
1509,2.6776082050814797e-05,2.7680570020379682e-05
1510,2.6419747423985366e-05,2.674210702500967e-05
1511,2.6252720474878165e-05,2.523595891935817e-05
1512,2.6274870880983382e-05,2.355541245218651e-05
1513,2.56645141219076e-05,2.1728681612009116e-05
1514,2.485069851065171e-05,1.9335433681810285e-05
1515,2.4233857487983678e-05,1.719648716827445e-05
1516,2.381385587403298e-05,1.531166780282281e-05
1517,2.3590558675605828e-05,1.3680801556845567e-05
1518,2.3563831085795782e-05,1.1876309418311251e-05
1519,2.3342452633732383e-05,9.926174942029817e-06
1520,2.3325532751341907e-05,8.229474223897134e-06
1521,2.3122360050545215e-05,6.395462585156733e-06
1522,2.3131513491311957e-05,4.822685740360918e-06
1523,2.3352848150003534e-05,3.5109655656219994e-06
1524,2.297081218390203e-05,1.6447170630484135e-06
1525,2.2375363768557575e-05,-3.861347019992469e-07
1526,2.1594248738785557e-05,-2.1645850819289834e-06
1527,2.1024739748110723e-05,-3.6908057431879177e-06
1528,2.0666692856490617e-05,-5.353750451362773e-06
1529,2.0519964320766808e-05,-7.14522767105907e-06
1530,2.0584410594257916e-05,-9.092601388139158e-06
1531,2.0436365890252784e-05,-1.1591873879160329e-05
1532,2.049111866290662e-05,-1.3831676902502476e-05
1533,1.9938085769625195e-05,-1.6235117515276488e-05
1534,1.9200315077644923e-05,-1.8774781480824368e-05
1535,1.867300687100816e-05,-2.1442510568775344e-05
1536,1.754721356519127e-05,-2.426544784697693e-05
1537,1.620984532887039e-05,-2.763804927829122e-05
1538,1.468820147399518e-05,-3.11384827913363e-05
1539,1.2990450670442565e-05,-3.4372614100258555e-05
1540,1.1510503516026143e-05,-3.772637552904341e-05
1541,9.442127312889357e-06,-4.119165265804699e-05
1542,7.591262544837468e-06,-4.43750893804174e-05
1543,5.9577627919916615e-06,-4.7276875181108403e-05
1544,4.541481832599501e-06,-4.989719928931011e-05
1545,3.342273642629802e-06,-5.223625067896983e-05
1546,2.3599923953690958e-06,-5.429421806931128e-05
1547,1.5944924610185272e-06,-5.6071289925352605e-05
1548,1.0456284062921911e-06,-5.756765445842289e-05
1549,3.2974343433905056e-07,-5.916701118635458e-05
1550,-1.618008015347212e-07,-6.047804111987557e-05
1551,-8.121714901578545e-07,-6.150093702990823e-05
1552,-1.2305170611667673e-06,-6.261866166446171e-05
1553,-1.4169925782001038e-06,-6.344065783826265e-05
1554,-2.1708534819849485e-06,-6.438394581941755e-05
1555,-2.693152661250017e-06,-6.542189887765457e-05
1556,-2.984044559434428e-06,-6.616471339114233e-05
1557,-3.0436834130350507e-06,-6.702855059114208e-05
1558,-2.8722232520252008e-06,-6.760559362106925e-05
1559,-2.885212421218374e-06,-6.789603320300445e-05
1560,-3.471268450780148e-06,-6.828086711595726e-05
1561,-4.215184398973451e-06,-6.837154123400554e-05
1562,-4.728613091454554e-06,-6.89631126180303e-05
1563,-5.0117075379122896e-06,-6.926091319932304e-05
1564,-5.064620543979456e-06,-6.926513766210591e-05
1565,-5.26709538636646e-06,-6.976926435286527e-05
1566,-5.23178289555711e-06,-6.998020237741289e-05
1567,-5.3719697212068075e-06,-7.031127489527097e-05
1568,-5.282583162724349e-06,-7.035744566760417e-05
1569,-4.963775014590138e-06,-7.01189029026324e-05
1570,-4.827982996239028e-06,-7.000812068560822e-05
1571,-5.26110296198301e-06,-7.041103118883506e-05
1572,-5.884858983021466e-06,-7.053766879856698e-05
1573,-6.295544409050489e-06,-7.038821556835747e-05
1574,-6.870719929121388e-06,-7.034027351802855e-05
1575,-8.013310471146887e-06,-7.038592030559247e-05
1576,-8.935391058372174e-06,-7.055091286289527e-05
1577,-1.0047438920692373e-05,-7.08093875080173e-05
1578,-1.135716906849012e-05,-7.115344264133748e-05
1579,-1.2838734248828723e-05,-7.157518697052511e-05
1580,-1.4484191981707288e-05,-7.210025293412019e-05
1581,-1.5909860984543978e-05,-7.232717312899434e-05
1582,-1.711588537417136e-05,-7.225614277936963e-05
1583,-1.8102409077562837e-05,-7.188735685298661e-05
1584,-1.9244613335960773e-05,-7.122101006161208e-05
1585,-2.015979106205302e-05,-7.063209774857445e-05
1586,-2.1255937669829564e-05,-7.052061671925482e-05
1587,-2.2507484877575868e-05,-7.010435336915344e-05
1588,-2.3906542031994485e-05,-6.975759928424699e-05
1589,-2.544522870642414e-05,-6.94725246816296e-05
1590,-2.6742052413103987e-05,-6.886768765157788e-05
1591,-2.7797170713480544e-05,-6.794329626798577e-05
1592,-2.8610740962910364e-05,-6.669955833319477e-05
1593,-2.9182920311066154e-05,-6.513668137852712e-05
1594,-2.9513865702342637e-05,-6.366053572108431e-05
1595,-2.960373387626087e-05,-6.2278818590502e-05
1596,-2.9452681367871754e-05,-6.0594096562904926e-05
1597,-2.9432849107995977e-05,-5.8978550682728994e-05
1598,-2.9536412820846084e-05,-5.7457224761331985e-05
1599,-2.975555830615154e-05,-5.563348146505425e-05
1600,-3.0115234695055544e-05,-5.350751647624617e-05
1601,-3.059035888360355e-05,-5.145058044246549e-05
1602,-3.0802313236028926e-05,-4.9454909233563593e-05
1603,-3.0751267774495906e-05,-4.714215642351382e-05
1604,-3.084035812924128e-05,-4.491549243375762e-05
1605,-3.067449982348725e-05,-4.278256561108652e-05
1606,-3.102618795799976e-05,-4.112091450448341e-05
1607,-3.112325502635604e-05,-3.956056496502235e-05
1608,-3.133530495081586e-05,-3.847858085681658e-05
1609,-3.165457886286235e-05,-3.7874653713636374e-05
1610,-3.210571145749744e-05,-3.737949447169091e-05
1611,-3.229519347457171e-05,-3.7000707702335026e-05
1612,-3.2223192975628444e-05,-3.6345054534528835e-05
1613,-3.229044661330432e-05,-3.5813281500688886e-05
1614,-3.2504524918952054e-05,-3.5412968999209816e-05
1615,-3.2840787415151214e-05,-3.5119486406999504e-05
1616,-3.292389418420034e-05,-3.455750364799627e-05
1617,-3.312139101104789e-05,-3.372719265898086e-05
1618,-3.305840716519231e-05,-3.2628725155767905e-05
